61-469	ul. 28 Czerwca 1956 r.
61-471	ul. Opolska
61-472	ul. Grzybowa
61-472	ul. Jałowcowa
61-472	ul. Świerkowa
61-473	ul. Grabowa
61-474	ul. Czeremchowa
61-474	ul. Gruszkowa
61-474	ul. Modrzewiowa
61-474	ul. Morelowa
61-474	ul. Tarninowa
61-475	ul. Cisowa
61-475	ul. Górecka
61-475	ul. Olchowa
61-475	ul. Południowa
61-476	ul. Czechosłowacka
61-477	ul. Modrakowa
61-477	ul. Wiśniowa
61-477	ul. Wrzosowa
61-478	ul. Bluszczowa
61-478	ul. Bzowa
61-478	ul. Fiołkowa
61-478	ul. Lipowa
61-478	ul. Świętej Trójcy
61-479	ul. Wspólna
61-481	ul. 28 Czerwca 1956 r.
61-481	ul. Wspólna
61-482	ul. Mała
61-482	ul. Obrzeże
61-482	ul. Przesmyk
61-482	ul. Tarczowa
61-482	ul. Zwrotnicza
61-483	ul. Drużynowa
61-483	ul. Górecka
61-483	ul. Maszynowa
61-485	ul. 28 Czerwca 1956 r.
61-486	ul. Hutnicza
61-486	ul. Tokarska
61-487	ul. Rolna
61-488	ul. Rolna
61-489	ul. Barska
61-489	ul. Bojowa
61-489	ul. Łanowa
61-489	ul. Sportowa
61-491	ul. Rolna
61-492	ul. Dolna Wilda
61-492	ul. Droga Dębińska
61-492	ul. Ku Dębinie
61-492	ul. Łęgi Dębińskie
61-492	ul. Piastowska
61-492	ul. Pionierska
61-493	ul. Hetmańska
61-493	ul. Saperska
61-494	ul. Mielęckiego Kazimierza
61-494	ul. Saperska
61-495	ul. Czwartaków
61-495	ul. Partyzancka
61-496	ul. Hetmańska
61-501	ul. Dąbrówki
61-501	ul. Dolna Wilda
61-501	ul. Zmartwychwstańców
61-502	ul. Filarecka
61-502	ul. Langiewicza Mariana
61-503	ul. Chłapowskiego Dezyderego
61-504	ul. Chłapowskiego Dezyderego
61-505	ul. 28 Czerwca 1956 r.
61-505	ul. Pamiątkowa
61-507	ul. 28 Czerwca 1956 r.
61-508	ul. Pamiątkowa
61-509	ul. Madalińskiego Antoniego
61-511	ul. Madalińskiego Antoniego
61-512	ul. Fabryczna
61-512	ul. Pamiątkowa
61-513	ul. Hetmańska
61-513	ul. Rolna
61-514	ul. Traugutta Romualda
61-515	ul. 28 Czerwca 1956 r.
61-517	ul. Robocza
61-517	ul. Umińskiego Jana
61-518	ul. Umińskiego Jana
61-519	ul. Kosińskiego Antoniego
61-521	ul. Kosińskiego Antoniego
61-522	ul. Kosińskiego Antoniego
61-523	ul. Prądzyńskiego Ignacego
61-524	ul. Fabryczna
61-525	ul. 28 Czerwca 1956 r.
61-526	ul. 28 Czerwca 1956 r.
61-527	ul. Garczyńskiego Józefa
61-527	ul. Prądzyńskiego Ignacego
61-528	ul. Prądzyńskiego Ignacego
61-529	ul. Wybickiego Józefa
61-531	ul. Kilińskiego Jana
61-532	ul. Kilińskiego Jana
61-534	ul. Sikorskiego Władysława
61-535	ul. Sikorskiego Władysława
61-536	ul. Sikorskiego Władysława
61-537	ul. Sikorskiego Władysława
61-538	ul. Czarnieckiego Stefana
61-538	ul. Robocza
61-541	ul. Przemysłowa
61-542	ul. Bergera Gothilfa
61-542	ul. Żupańskiego Jana
61-543	ul. Chwiałkowskiego Mariana
61-544	ul. 28 Czerwca 1956 r.
61-545	ul. 28 Czerwca 1956 r.
61-545	ul. Krzyżowa
61-546	ul. Czajcza
61-546	ul. Powstańcza
61-546	ul. Rynek Wildecki
61-546	ul. Świętego Jerzego
61-547	ul. Wierzbięcice
61-548	ul. Wierzbięcice
61-551	ul. Dolina
61-551	ul. Przy Dolinie
61-552	ul. Dolna Wilda
61-553	ul. Chwiałkowskiego Mariana
61-553	ul. Głęboka
61-553	ul. Maratońska
61-553	ul. Olimpijska
61-555	ul. Bielniki
61-555	ul. Droga Dębińska
61-555	ul. Jordana Henryka
61-556	ul. Piastowska
61-558	ul. Wierzbięcice
61-559	ul. Wierzbięcice
61-561	ul. Wierzbięcice
61-562	ul. Żupańskiego Jana
61-563	ul. Górna Wilda
61-564	ul. Górna Wilda
61-565	ul. Spadzista
61-565	ul. Wierzbięcice
61-567	ul. 28 Czerwca 1956 r.
61-568	ul. Wierzbięcice
61-569	ul. Wierzbięcice
61-571	ul. Chwiałkowskiego Mariana
61-572	ul. Żupańskiego Jana
61-573	ul. Poplińskich
61-574	ul. Poplińskich
61-575	ul. Świętego Czesława
61-576	ul. Górna Wilda
61-577	ul. Różana
61-578	ul. Niedziałkowskiego Mieczysława
61-579	ul. Przemysłowa
61-581	ul. Drzewna
61-581	ul. Księdza Wujka Jakuba
61-581	ul. Spichrzowa
61-582	ul. Świętego Czesława
61-583	ul. Świętego Czesława
61-584	ul. Topolowa
61-585	ul. Towarowa
61-586	ul. Towarowa
61-588	ul. Składowa
61-601	ul. Ananasowa
61-601	ul. Kresowa
61-601	ul. Naramowicka
61-602	ul. Cytrynowa
61-602	ul. Jarowa
61-602	ul. Jasne Błonie
61-602	ul. Kokosowa
61-602	ul. Mandarynkowa
61-602	ul. Poręba
61-602	ul. Radłowa
61-603	ul. Konopna
61-605	ul. Kopcowa
61-606	ul. Ajdukiewicza Kazimierza
61-606	ul. Ballenstaedta Lucjana
61-606	ul. Degi Wiktora
61-606	ul. Dettloffa Szczęsnego
61-606	ul. Drewsa Romana
61-606	ul. Grochmalickiego
61-606	ul. Jezierskiego
61-606	ul. Kozłowskiego Władysława
61-606	ul. Lisowskiego Zygmunta
61-606	ul. Maciejewskiego Jarosława
61-606	ul. Maków Polnych
61-606	ul. Paczoskiego Józefa
61-606	ul. Pollaka Romana
61-607	ul. Bożydara
61-607	ul. Bożymira
61-607	ul. Bożywoja
61-607	ul. Bronisława
61-607	ul. Burysława
61-608	ul. Błażeja
61-608	ul. Bogumiła
61-608	ul. Bogusława
61-608	ul. Bogusza
61-608	ul. Bolka
61-608	ul. Boranta
61-608	ul. Bratumiły
61-608	ul. Bronisza
61-608	ul. Budzisława
61-608	ul. Juranda
61-609	ul. Jasna Rola
61-611	ul. Naramowicka
61-612	ul. Czarnucha
61-612	ul. Figowa
61-612	ul. Migdałowa
61-612	ul. Pomarańczowa
61-614	ul. Dalemińska
61-614	ul. Drewlańska
61-614	ul. Krywiczańska
61-614	ul. Kupały
61-614	ul. Łuczanowska
61-614	ul. Łużycka
61-614	ul. Marzanny
61-614	ul. Mołdawska
61-614	ul. Polańska
61-615	ul. Abrahama Romana
61-615	ul. Altera Franciszka
61-615	ul. Bortnowskiego Władysława
61-615	ul. Chrobacka
61-615	ul. Dziewanny
61-615	ul. Generała Skotnickiego Grzmota
61-615	ul. Grzmota Skotnickiego
61-615	ul. Kleeberga Franciszka
61-615	ul. Knolla Kownackiego Edmunda
61-615	ul. Madziarska
61-615	ul. Morawska
61-615	ul. Perkuna
61-615	ul. Popiela
61-619	ul. Dworska
61-619	ul. Karpia
61-619	ul. Lechicka
61-619	ul. Naramowicka
61-621	ul. Dobrowolskiego Gieorgija
61-621	ul. Pacajewa Wiktora
61-622	ul. Naramowicka
61-622	ul. Przełajowa
61-623	ul. Czapla
61-623	ul. Nadbrzeże
61-625	ul. Czarna Rola
61-625	ul. Hawelańska
61-625	ul. Karbowska
61-625	ul. Kłosowa
61-625	ul. Pasterska
61-628	ul. Do Alei
61-628	ul. Pod Lipami
61-643	ul. 9 Maja
61-643	ul. Bitwy pod Siekierkami
61-643	ul. Bitwy pod Studziankami
61-643	ul. Połabska
61-654	ul. Kmieca
61-655	ul. Gromadzka
61-655	ul. Gronowa
61-655	ul. Murawa
61-657	ul. Pasieka
61-658	ul. Pszczelna
61-659	ul. Brandstaettera Romana
61-661	ul. Dożynkowa
61-662	ul. Dożynkowa
61-663	ul. Armii Poznań
61-663	ul. Bastionowa
61-663	ul. Braterstwa Broni
61-663	ul. Cytadelowców
61-663	ul. Na Stoku
61-663	ul. Na Szańcach
61-663	ul. Pszenna
61-664	ul. Ozimina, ul. Zagonowa
61-666	ul. Owsiana
61-667	ul. Owsiana
61-668	ul. Jęczmienna
61-671	ul. Hercena Aleksandra
61-671	ul. Napoleońska
61-671	ul. Nasienna
61-671	ul. Orna
61-672	ul. Armeńska
61-672	ul. Białoruska
61-672	ul. Estońska
61-672	ul. Gruzińska
61-672	ul. Łotewska
61-679	ul. Dybowskiego Benedykta
61-679	ul. Leńskiego Juliana
61-680	ul. Agatowa
61-680	ul. Ametystowa
61-680	ul. Anyżowa
61-680	ul. Bananowa
61-680	ul. Bazyliowa
61-680	ul. Berylowa
61-680	ul. Borówkowa
61-680	ul. Bursztynowa
61-680	ul. Bylicowa
61-680	ul. Celichowskich
61-680	ul. Chmurna
61-680	ul. Deszczowa
61-680	ul. Diamentowa
61-680	ul. Dolna
61-680	ul. Drogocin
61-680	ul. Dzięgielowa
61-680	ul. Dziurawcowa
61-680	ul. Glinienko
61-680	ul. Glinno
61-680	ul. Gorczycowa
61-680	ul. Granatowa
61-680	ul. Halszki
61-680	ul. Hodowlana
61-680	ul. Huby Moraskie
61-680	ul. Inspektowa
61-680	ul. Janowo
61-680	ul. Jaspisowa
61-680	ul. Jaśkowiaka Franciszka
61-680	ul. Jemiołowa
61-680	ul. Kminkowa
61-680	ul. Knyszyn
61-680	ul. Kocankowa
61-680	ul. Koprowa
61-680	ul. Krwawnikowa
61-680	ul. Kryształowa
61-680	ul. Laurowa
61-680	ul. Lebiodowa
61-680	ul. Lewandowskiego Baltazara
61-680	ul. Lubczykowa
61-680	ul. Łagodna
61-680	ul. Łopianowa
61-680	ul. Łysy Młyn
61-680	ul. Majerankowa
61-680	ul. Meteorytowa
61-680	ul. Miętowa
61-680	ul. Mirtowa
61-680	ul. Mleczowa
61-680	ul. Morasko
61-680	ul. Morenowa
61-680	ul. Mroźna
61-680	ul. Nadwarciańska
61-680	ul. Nad Różanym Potokiem
61-680	ul. Nefrytowa
61-680	ul. Okolewo
61-680	ul. Opalowa
61-680	ul. Piołunowa
61-680	ul. Podbiałowa
61-680	ul. Poligonowa
61-689	ul. Księcia Mieszka I
61-691	ul. Lechicka
61-692	ul. Dobrogojskiego Ignacego
61-692	ul. Dobrzyckiego Mikołaja
61-692	ul. Przyłuskiego Leona
61-693	ul. Bronowa
61-693	ul. Drużbickiego Kaspra
61-693	ul. Piątkowska
61-695	ul. Armii Ludowej
61-695	ul. Batalionów Chłopskich
61-695	ul. Berlinga Zygmunta
61-695	ul. Bnińskiego Adolfa
61-695	ul. Generała Roweckiego Stefana Grota
61-695	ul. Hubalczyków
61-695	ul. Kowalówki Henryka
61-695	ul. Lechicka
61-695	ul. Obrońców Tobruku
61-695	ul. Piekałkiewicza Jana
61-701	ul. Fredry Aleksandra
61-702	ul. Gwarna
61-703	ul. Gwarna
61-704	ul. Noskowskiego Zygmunta
61-705	ul. Noskowskiego Zygmunta
61-706	ul. Libelta Karola
61-707	ul. Libelta Karola
61-708	ul. Chopina Fryderyka
61-709	ul. Sporna
61-710	ul. Cicha
61-711	ul. Przepadek
61-711	ul. Świętej Barbary
61-712	ul. Niepodległości
61-712	ul. Wieniawskiego Henryka
61-713	ul. Niepodległości
61-713	ul. Wieniawskiego Henryka
61-714	ul. Niepodległości
61-715	ul. Kościuszki Tadeusza
61-716	ul. Kościuszki Tadeusza
61-717	ul. Kościuszki Tadeusza
61-718	ul. Księcia Józefa
61-719	ul. Generała Kutrzeby Tadeusza
61-719	ul. Północna
61-721	ul. Na Podgórniku
61-722	ul. Ku Cytadeli
61-725	ul. Mielżyńskiego Seweryna
61-727	ul. Działyńskich
61-728	ul. 3 Maja
61-728	ul. Ratajczaka Franciszka
61-729	ul. Młyńska
61-730	ul. Młyńska
61-731	ul. Nowowiejskiego Feliksa
61-732	ul. Nowowiejskiego Feliksa
61-733	ul. Nowowiejskiego Feliksa
61-734	ul. Nowowiejskiego Feliksa
61-735	ul. Solna
61-736	ul. Solna
61-737	ul. 27 Grudnia
61-741	ul. 23 Lutego
61-742	ul. 23 Lutego
61-743	ul. 23 Lutego
61-744	ul. 23 Lutego
61-745	ul. Marcinkowskiego Karola
61-747	ul. Działowa
61-748	ul. Wzgórze Świętego Wojciecha
61-749	ul. Podgórze
61-749	ul. Świętego Wojciech
61-751	ul. Bóźnicza
61-752	ul. Grochowe Łąki
61-753	ul. Piaskowa
61-754	ul. Szyperska
61-755	ul. Estkowskiego Ewarysta
61-756	ul. Małe Garbary
61-757	ul. Garbary
61-758	ul. Garbary
61-759	ul. Stawna
61-760	ul. Szewska
61-761	ul. Żydowska
61-762	ul. Dominikańska
61-763	ul. Wroniecka
61-764	ul. Wolnica
61-765	ul. Kramarska
61-766	ul. Mokra
61-767	ul. Masztalarska
61-768	ul. Franciszkańska
61-768	ul. Góra Przemysła
61-768	ul. Rynkowa
61-768	ul. Zamkowa
61-770	ul. Ludgardy
61-770	ul. Paderewskiego Ignacego
61-771	ul. Murna
61-771	ul. Sieroca
61-772	ul. Kurza Noga
61-772	ul. Ratuszowa
61-772	ul. Różany Targ
61-772	ul. Stary Rynek
61-773	ul. Quadro Jana Babtysty
61-773	ul. Stary Rynek
61-774	ul. Wielka
61-775	ul. Wielka
61-776	ul. Woźna
61-777	ul. Woźna
61-778	ul. Ślusarska
61-779	ul. Klasztorna
61-779	ul. Woźna
61-781	ul. Wodna
61-782	ul. Wodna
61-801	ul. Dworcowa
61-802	ul. Skośna
61-803	ul. Świętego Marcina
61-804	ul. Świętego Marcina
61-805	ul. Świętego Marcina
61-806	ul. Świętego Marcina
61-807	ul. Świętego Marcina
61-808	ul. Świętego Marcina
61-809	ul. Świętego Marcina
61-810	ul. Wysoka
61-812	ul. Kantaka Kazimierza
61-813	ul. Ratajczaka Franciszka
61-814	ul. Ratajczaka Franciszka
61-815	ul. Ratajczaka Franciszka
61-816	ul. Ratajczaka Franciszka
61-817	ul. Garncarska
61-818	ul. Taczaka Stanisława
61-819	ul. Taczaka Stanisława
61-820	ul. Ogrodowa
61-821	ul. Ogrodowa
61-823	ul. Piekary
61-825	ul. Krysiewicza Bolesława
61-826	ul. Szymańskiego Romana
61-827	ul. Marcinkowskiego Karola
61-828	ul. Podgórna
61-829	ul. Podgórna
61-832	ul. Szkolna
61-833	ul. Szkolna
61-834	ul. Gołębia
61-835	ul. Kozia
61-836	ul. Jaskółcza
61-837	ul. Wrocławska
61-838	ul. Wrocławska
61-840	ul. Świętosławska
61-842	ul. Za Bramką
61-843	ul. Wszystkich Świętych
61-845	ul. Strzelecka
61-846	ul. Strzelecka
61-847	ul. Strzałowa
61-848	ul. Długa
61-849	ul. Długa
61-850	ul. Długa
61-851	ul. Zielona
61-851	ul. Zielone Ogródki
61-852	ul. Bohaterów
61-852	ul. Dowbora Muśnickiego Józefa
61-853	ul. Wierzbowa
61-854	ul. Mostowa
61-856	ul. Ewangelicka
61-857	ul. Łazienna
61-858	ul. Grobla
61-859	ul. Grobla
61-860	ul. Za Groblą
61-861	ul. Świętej Marii Magdaleny
61-862	ul. Cegielskiego Hipolita
61-863	ul. Kazimierza Wielkiego
61-866	ul. Garbary
61-867	ul. Garbary
61-868	ul. Garbary
61-869	ul. Garbary
61-871	ul. Królowej Jadwigi
61-872	ul. Królowej Jadwigi
61-873	ul. Królowej Jadwigi
61-874	ul. Niepodległości
61-875	ul. Niepodległości
61-876	ul. Karmelicka
61-877	ul. Łąkowa
61-878	ul. Łąkowa
61-879	ul. Łąkowa
61-880	ul. Kopernika Mikołaja
61-881	ul. Kwiatowa
61-882	ul. Kwiatowa
61-883	ul. Rybaki
61-884	ul. Rybaki
61-885	ul. Półwiejska
61-886	ul. Półwiejska
61-887	ul. Półwiejska
61-888	ul. Półwiejska
61-888	ul. Składowa
61-889	ul. Krakowska
61-891	ul. Kościuszki Tadeusza
61-892	ul. Kościuszki Tadeusza
61-893	ul. Krakowska
61-894	ul. Niezłomnych
61-895	ul. Powstańców Wielkopolskich
61-896	ul. Towarowa
61-897	ul. Składowa
61-897	ul. Taylora Edwarda
